11:04:15.490 [JavaFX App] DEBUG FXGLLoggerFactory    - Service [LoggerFactory] initialized
11:04:16.077 [JavaFX App] DEBUG FXGLDisplay          - Stage size: 656.0x738.0
11:04:16.192 [JavaFX App] INFO  GameApplication      - GameApplication start took: 0.667474476 sec
11:04:16.326 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/sounds/menu/back.wav
11:04:16.326 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/sounds/menu/press.wav
11:04:16.327 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/sounds/menu/select.wav
11:04:16.327 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/sounds/system/notification.wav
11:04:17.175 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/ui/fonts/Copperplate_Gothic_Light_Regular.ttf
11:04:17.456 [FXGL Init ] DEBUG InitAppTask          - Initializing Game
11:04:17.476 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.481 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.484 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.484 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.485 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.486 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.487 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.488 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.489 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.490 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.491 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.492 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.493 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.494 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.495 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.496 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.496 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.497 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.498 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.499 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.500 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.501 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.501 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.502 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.503 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.504 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.505 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.505 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.506 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.507 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
11:04:17.508 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/paddle.png
11:04:17.508 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/ball.png
11:04:17.510 [FXGL Init ] DEBUG InitAppTask          - Initializing Physics
11:04:17.512 [FXGL Init ] DEBUG InitAppTask          - Initializing UI
11:04:17.512 [FXGL Init ] DEBUG InitAppTask          - Initialization Complete
11:04:17.513 [FXGL Init ] INFO  InitAppTask          - Game init took: 1.540267113 sec
11:04:17.514 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=INIT_APP_COMPLETE]
11:04:17.515 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=RESUME]
11:04:17.515 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
11:04:17.517 [JavaFX App] DEBUG FXGLMasterTimer      - Starting master timer
11:04:17.517 [JavaFX App] DEBUG GameApplication      - State: LOADING -> PLAYING
11:04:17.529 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.531 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.532 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.534 [JavaFX App] DEBUG GameScene            - Creating render group for layer: TOP(2147483647)
11:04:17.538 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.539 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.539 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.540 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.540 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.541 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.541 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.542 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.543 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.543 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.543 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.544 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.544 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.545 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.545 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.546 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.546 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.547 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.547 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.548 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.548 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.549 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.549 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.549 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.550 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.550 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.551 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.551 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.552 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.552 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.552 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.553 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.553 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.554 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.554 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.555 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.555 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.556 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.556 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.556 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.557 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.557 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.558 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.558 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.559 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.559 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.560 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.560 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.561 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.561 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.561 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.562 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.562 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.563 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.563 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.564 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.564 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.565 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.565 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.565 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.566 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.566 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.567 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.567 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.568 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.568 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.569 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.569 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.570 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.570 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.570 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.571 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.571 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.572 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.572 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.572 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.573 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.573 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.574 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.574 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.575 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.575 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.576 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.576 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.577 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.577 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.578 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.578 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.579 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.579 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.580 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.580 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.581 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.581 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.582 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.582 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.583 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.583 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.584 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.584 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.585 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.585 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.586 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.586 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.587 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.587 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.588 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.588 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.589 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.589 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.590 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.590 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.591 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.591 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.592 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.592 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.593 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.593 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.593 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.594 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.595 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.595 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.595 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.596 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.596 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.597 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.597 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.598 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.598 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.599 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.599 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.599 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.600 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.600 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.601 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.601 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.602 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:17.602 [JavaFX App] TRACE Entity               - Initializing entity
11:04:17.603 [JavaFX App] DEBUG GameScene            - Entity added to scene
11:04:17.603 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
11:04:17.604 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
11:04:18.490 [JavaFX App] DEBUG GameScene            - Entity removed from scene
11:04:18.492 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
11:04:18.494 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
11:04:18.495 [JavaFX App] TRACE Entity               - Cleaning entity
11:04:18.496 [JavaFX App] TRACE Entity               - Removing all controls
11:04:18.497 [JavaFX App] TRACE Entity               - Removing all components
11:04:18.498 [JavaFX App] DEBUG GameScene            - Entity removed from scene
11:04:18.499 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
11:04:18.500 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
11:04:18.500 [JavaFX App] TRACE Entity               - Cleaning entity
11:04:18.501 [JavaFX App] TRACE Entity               - Removing all controls
11:04:18.501 [JavaFX App] TRACE Entity               - Removing all components
11:04:18.586 [JavaFX App] DEBUG GameScene            - Entity removed from scene
11:04:18.587 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
11:04:18.588 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
11:04:18.588 [JavaFX App] TRACE Entity               - Cleaning entity
11:04:18.589 [JavaFX App] TRACE Entity               - Removing all controls
11:04:18.590 [JavaFX App] TRACE Entity               - Removing all components
11:04:22.762 [JavaFX App] DEBUG GameScene            - Entity removed from scene
11:04:22.763 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
11:04:22.764 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
11:04:22.764 [JavaFX App] TRACE Entity               - Cleaning entity
11:04:22.765 [JavaFX App] TRACE Entity               - Removing all controls
11:04:22.766 [JavaFX App] TRACE Entity               - Removing all components
11:04:23.110 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
11:04:23.112 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=PAUSE]
11:04:23.113 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
11:04:23.115 [JavaFX App] DEBUG FXGLMasterTimer      - Stopping master timer
11:04:23.115 [JavaFX App] DEBUG GameApplication      - State: PLAYING -> PAUSED
11:04:23.116 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
11:04:24.386 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
11:04:24.387 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=RESUME]
11:04:24.388 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
11:04:24.388 [JavaFX App] DEBUG FXGLMasterTimer      - Starting master timer
11:04:24.389 [JavaFX App] DEBUG GameApplication      - State: PAUSED -> PLAYING
11:04:24.389 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=CLOSE_REQUEST]
11:04:24.390 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=EXIT]
11:04:24.398 [JavaFX App] DEBUG FXGL                 - Saving FXGL system data
11:04:24.401 [JavaFX App] DEBUG IOTask               - Executing task: writeDataTask(system/fxgl.bundle)
11:04:24.407 [JavaFX App] DEBUG FS                   - Writing to: system\fxgl.bundle
11:04:24.421 [JavaFX App] DEBUG IOTask               - Task succeeded: writeDataTask(system/fxgl.bundle)
